Name,Number,Name,Red,Green,Blue,LValue,AValue,BValue,Reflectance400,Reflectance410,Reflectance420,Reflectance430,Reflectance440,Reflectance450,Reflectance460,Reflectance470,Reflectance480,Reflectance490,Reflectance500,Reflectance510,Reflectance520,Reflectance530,Reflectance540,Reflectance550,Reflectance560,Reflectance570,Reflectance580,Reflectance590,Reflectance600,Reflectance610,Reflectance620,Reflectance630,Reflectance640,Reflectance650,Reflectance660,Reflectance670,Reflectance680,Reflectance690,Reflectance700
HARMONY/ATMOSPHERIC COLORS,PPG10-27,TRADEWINDS,207,220,222,86.97703978,-3.74458206,-3.19733453,0.397250000000000,0.633717000000000,0.719530000000000,0.737081000000000,0.741224000000000,0.745385000000000,0.748439000000000,0.749940000000000,0.749729000000000,0.748477000000000,0.746762000000000,0.742248000000000,0.736194000000000,0.728361000000000,0.717727000000000,0.703230000000000,0.684854000000000,0.671066000000000,0.663409000000000,0.659213000000000,0.653467000000000,0.649329000000000,0.649014000000000,0.654605000000000,0.663732000000000,0.672583000000000,0.674282000000000,0.669995000000000,0.660522000000000,0.652114000000000,0.641989000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-28,PEACE,162,180,189,72.17041776,-3.79614926,-7.24278817,0.368051000000000,0.490028000000000,0.513692000000000,0.514912000000000,0.512300000000000,0.508928000000000,0.505173000000000,0.501044000000000,0.496340000000000,0.491727000000000,0.486130000000000,0.480202000000000,0.473650000000000,0.465233000000000,0.454078000000000,0.440627000000000,0.424747000000000,0.410733000000000,0.402004000000000,0.396700000000000,0.391870000000000,0.389076000000000,0.388643000000000,0.391823000000000,0.397020000000000,0.400286000000000,0.399763000000000,0.394560000000000,0.386751000000000,0.380020000000000,0.377745000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-29,DUSTY AQUA,165,182,171,72.51606093,-7.79242917,2.80258394,0.290239000000000,0.364955000000000,0.384189000000000,0.396363000000000,0.409398000000000,0.422246000000000,0.431484000000000,0.438983000000000,0.446346000000000,0.452880000000000,0.461771000000000,0.469882000000000,0.476827000000000,0.479546000000000,0.479052000000000,0.471142000000000,0.455324000000000,0.438127000000000,0.426706000000000,0.417100000000000,0.402372000000000,0.387321000000000,0.380217000000000,0.379369000000000,0.378921000000000,0.378739000000000,0.377081000000000,0.375273000000000,0.374878000000000,0.373750000000000,0.377382000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-30,NIAGARA MIST,189,198,184,78.99703770,-5.38766308,5.46105678,0.329226000000000,0.421551000000000,0.448841000000000,0.466150000000000,0.488381000000000,0.504245000000000,0.511168000000000,0.515817000000000,0.519581000000000,0.525473000000000,0.534988000000000,0.547604000000000,0.560310000000000,0.571857000000000,0.577906000000000,0.579725000000000,0.577783000000000,0.570284000000000,0.559095000000000,0.542837000000000,0.523677000000000,0.507313000000000,0.495214000000000,0.489662000000000,0.486343000000000,0.484125000000000,0.485704000000000,0.490278000000000,0.496750000000000,0.497685000000000,0.499332000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-31,WHITE CLOVER,198,208,196,82.39937052,-5.14229336,3.94486009,0.347713000000000,0.488862000000000,0.529089000000000,0.545422000000000,0.561086000000000,0.575086000000000,0.582754000000000,0.588186000000000,0.592428000000000,0.596736000000000,0.605181000000000,0.614057000000000,0.624259000000000,0.633135000000000,0.638074000000000,0.638997000000000,0.635503000000000,0.627560000000000,0.615676000000000,0.599913000000000,0.580605000000000,0.564207000000000,0.553733000000000,0.548049000000000,0.543082000000000,0.541286000000000,0.541888000000000,0.544570000000000,0.550425000000000,0.547506000000000,0.544626000000000
HARMONY/ATMOSPHERIC COLORS,PPG10-32,BLUE TANG,33,81,109,32.43722400,-6.19208421,-21.29084189,0.082535000000000,0.094976000000000,0.102133000000000,0.112781000000000,0.131686000000000,0.153557000000000,0.167001000000000,0.171617000000000,0.168138000000000,0.156523000000000,0.137788000000000,0.113407000000000,0.089361000000000,0.070119000000000,0.058192000000000,0.051584000000000,0.048334000000000,0.046427000000000,0.045616000000000,0.045497000000000,0.045648000000000,0.046115000000000,0.046875000000000,0.047674000000000,0.048276000000000,0.048676000000000,0.048357000000000,0.047770000000000,0.047234000000000,0.047743000000000,0.048717000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-01,DEMETER,239,213,157,86.14281886,1.47760139,30.34369231,0.280801000000000,0.335717000000000,0.349826000000000,0.361327000000000,0.377384000000000,0.387358000000000,0.390884000000000,0.392844000000000,0.398272000000000,0.422985000000000,0.482560000000000,0.550954000000000,0.606576000000000,0.660641000000000,0.711635000000000,0.754304000000000,0.784274000000000,0.796798000000000,0.795482000000000,0.788174000000000,0.773484000000000,0.760584000000000,0.750105000000000,0.746103000000000,0.743950000000000,0.742105000000000,0.745185000000000,0.751019000000000,0.758798000000000,0.764627000000000,0.769441000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-02,TAINTED GOLD,238,209,151,85.04748650,2.18444380,32.06361293,0.293983000000000,0.349168000000000,0.354205000000000,0.352864000000000,0.353416000000000,0.353120000000000,0.352882000000000,0.354461000000000,0.360089000000000,0.380205000000000,0.419718000000000,0.468344000000000,0.545467000000000,0.649033000000000,0.728550000000000,0.767933000000000,0.784394000000000,0.784283000000000,0.779347000000000,0.766330000000000,0.748317000000000,0.733265000000000,0.722600000000000,0.719254000000000,0.717816000000000,0.716843000000000,0.721640000000000,0.728760000000000,0.737907000000000,0.743665000000000,0.747156000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-03,GRASSROOTS,194,191,179,77.23335700,-0.55368430,5.63619581,0.432441000000000,0.443966000000000,0.451360000000000,0.457386000000000,0.462086000000000,0.464994000000000,0.468775000000000,0.472302000000000,0.477170000000000,0.484796000000000,0.496456000000000,0.506151000000000,0.512181000000000,0.518934000000000,0.523906000000000,0.529073000000000,0.532238000000000,0.533855000000000,0.534030000000000,0.532798000000000,0.531351000000000,0.529381000000000,0.526990000000000,0.526291000000000,0.526684000000000,0.526795000000000,0.526915000000000,0.528072000000000,0.529206000000000,0.528958000000000,0.531339000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-04,COUNTRY STYLE,209,187,135,76.68375564,0.39105782,28.80365035,0.184088000000000,0.210686000000000,0.223646000000000,0.241398000000000,0.266541000000000,0.287908000000000,0.296692000000000,0.301250000000000,0.307793000000000,0.319998000000000,0.342697000000000,0.376486000000000,0.420494000000000,0.474883000000000,0.534729000000000,0.587433000000000,0.621208000000000,0.630077000000000,0.622723000000000,0.599310000000000,0.567914000000000,0.541028000000000,0.525548000000000,0.518109000000000,0.512899000000000,0.512469000000000,0.515983000000000,0.527227000000000,0.543139000000000,0.546892000000000,0.548395000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-05,OLD TIMES SAKE,182,158,105,66.02927837,1.69857934,30.49640866,0.116499000000000,0.126973000000000,0.133748000000000,0.144778000000000,0.161893000000000,0.175304000000000,0.179673000000000,0.182727000000000,0.186456000000000,0.194921000000000,0.211478000000000,0.237507000000000,0.272682000000000,0.317648000000000,0.369507000000000,0.416071000000000,0.447270000000000,0.456130000000000,0.450887000000000,0.432428000000000,0.407053000000000,0.384859000000000,0.372116000000000,0.364442000000000,0.358437000000000,0.357583000000000,0.359676000000000,0.366679000000000,0.377437000000000,0.379784000000000,0.381285000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-06,SAFARI SCENE,161,134,80,57.27333466,3.60664929,32.26597157,0.073575000000000,0.077709000000000,0.082040000000000,0.088312000000000,0.098428000000000,0.106522000000000,0.108802000000000,0.110627000000000,0.114071000000000,0.119132000000000,0.130838000000000,0.149634000000000,0.175862000000000,0.212288000000000,0.257048000000000,0.299925000000000,0.331677000000000,0.344057000000000,0.340767000000000,0.325212000000000,0.303308000000000,0.284138000000000,0.273544000000000,0.267145000000000,0.262323000000000,0.261557000000000,0.263356000000000,0.268852000000000,0.277762000000000,0.280784000000000,0.283051000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-07,GOBBLEDYGOOK,147,127,77,53.81333045,1.13533941,29.34426317,0.067797000000000,0.071192000000000,0.074620000000000,0.080743000000000,0.089657000000000,0.095889000000000,0.098612000000000,0.100149000000000,0.102581000000000,0.107782000000000,0.118105000000000,0.135083000000000,0.158847000000000,0.190756000000000,0.229655000000000,0.265510000000000,0.290468000000000,0.296578000000000,0.290033000000000,0.272513000000000,0.249407000000000,0.230401000000000,0.220234000000000,0.214197000000000,0.210056000000000,0.209323000000000,0.211134000000000,0.216639000000000,0.225146000000000,0.228491000000000,0.230823000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-08,OLIVE ORCHARD,113,104,75,43.94849570,-1.04424334,17.22739140,0.060320000000000,0.062998000000000,0.065795000000000,0.070714000000000,0.076994000000000,0.081258000000000,0.083042000000000,0.084085000000000,0.085922000000000,0.089154000000000,0.096212000000000,0.106411000000000,0.119362000000000,0.134636000000000,0.149861000000000,0.160262000000000,0.165511000000000,0.165415000000000,0.162427000000000,0.156744000000000,0.149222000000000,0.142439000000000,0.138541000000000,0.135557000000000,0.133359000000000,0.132466000000000,0.132419000000000,0.132891000000000,0.133816000000000,0.133917000000000,0.133731000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-09,MISTY MOOR,222,212,171,84.65185259,-2.71005732,20.86002047,0.286467000000000,0.351339000000000,0.373839000000000,0.396336000000000,0.428659000000000,0.454244000000000,0.465186000000000,0.471518000000000,0.479818000000000,0.492985000000000,0.517344000000000,0.551626000000000,0.594330000000000,0.644065000000000,0.693202000000000,0.731271000000000,0.753185000000000,0.754212000000000,0.739316000000000,0.712079000000000,0.679042000000000,0.652565000000000,0.635296000000000,0.628846000000000,0.626010000000000,0.624726000000000,0.630909000000000,0.643184000000000,0.659840000000000,0.670181000000000,0.678646000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-10,IN THE DALE,205,202,160,80.50273632,-5.45659958,20.81192282,0.253251000000000,0.306520000000000,0.323937000000000,0.343513000000000,0.369920000000000,0.392959000000000,0.403311000000000,0.409195000000000,0.415973000000000,0.427881000000000,0.450838000000000,0.483098000000000,0.525374000000000,0.575677000000000,0.628748000000000,0.670613000000000,0.688988000000000,0.682734000000000,0.656959000000000,0.616335000000000,0.569987000000000,0.534052000000000,0.515624000000000,0.507410000000000,0.501529000000000,0.501611000000000,0.507196000000000,0.523032000000000,0.545425000000000,0.552838000000000,0.557372000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-11,TOTALLY TICKLED,232,230,182,90.31214005,-6.36418458,22.80765569,0.372316000000000,0.508468000000000,0.526645000000000,0.521777000000000,0.511145000000000,0.505663000000000,0.501058000000000,0.498564000000000,0.505358000000000,0.541378000000000,0.637804000000000,0.754750000000000,0.816577000000000,0.838523000000000,0.841966000000000,0.840938000000000,0.835712000000000,0.827568000000000,0.814293000000000,0.796859000000000,0.775395000000000,0.757213000000000,0.747343000000000,0.743096000000000,0.740032000000000,0.740257000000000,0.745070000000000,0.752819000000000,0.762820000000000,0.764353000000000,0.760812000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-12,SECRET SCRIBBLES,187,168,110,69.33604301,-1.07341164,32.11392388,0.126688000000000,0.139402000000000,0.147082000000000,0.159745000000000,0.179385000000000,0.195090000000000,0.200685000000000,0.204748000000000,0.209808000000000,0.219886000000000,0.239040000000000,0.268920000000000,0.310177000000000,0.363972000000000,0.426496000000000,0.483936000000000,0.521936000000000,0.527756000000000,0.511322000000000,0.476231000000000,0.433558000000000,0.399916000000000,0.382759000000000,0.374309000000000,0.367875000000000,0.367513000000000,0.371763000000000,0.385649000000000,0.405734000000000,0.413129000000000,0.418952000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-13,SPARROW SONG,177,174,126,70.13687957,-6.19088662,24.36248011,0.158402000000000,0.177820000000000,0.188387000000000,0.203562000000000,0.225882000000000,0.244922000000000,0.252807000000000,0.257500000000000,0.263949000000000,0.275030000000000,0.295448000000000,0.326002000000000,0.364828000000000,0.411231000000000,0.459532000000000,0.495699000000000,0.511656000000000,0.504606000000000,0.480303000000000,0.445302000000000,0.403685000000000,0.371736000000000,0.355897000000000,0.347927000000000,0.342072000000000,0.341605000000000,0.345361000000000,0.358278000000000,0.376483000000000,0.382844000000000,0.386869000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-14,LEAFY ROMAINE,153,151,99,61.40076540,-6.84919749,26.91500507,0.100762000000000,0.109301000000000,0.116037000000000,0.125592000000000,0.141568000000000,0.154612000000000,0.159727000000000,0.163559000000000,0.168332000000000,0.176853000000000,0.193066000000000,0.218486000000000,0.252210000000000,0.295150000000000,0.342848000000000,0.379603000000000,0.396597000000000,0.388755000000000,0.363275000000000,0.326394000000000,0.285671000000000,0.255746000000000,0.242029000000000,0.234986000000000,0.230286000000000,0.230001000000000,0.233439000000000,0.244961000000000,0.261645000000000,0.268953000000000,0.275226000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-15,WISTFUL WALK,138,133,70,54.76875321,-7.49109444,34.27920282,0.085745000000000,0.086592000000000,0.084402000000000,0.081805000000000,0.079807000000000,0.077955000000000,0.077077000000000,0.077535000000000,0.080152000000000,0.094748000000000,0.144243000000000,0.223176000000000,0.264129000000000,0.270661000000000,0.267561000000000,0.261203000000000,0.255138000000000,0.249694000000000,0.245047000000000,0.240655000000000,0.236140000000000,0.232477000000000,0.228942000000000,0.224896000000000,0.221498000000000,0.219325000000000,0.216406000000000,0.213068000000000,0.209152000000000,0.205404000000000,0.201969000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-16,SPINACH SALAD,118,125,83,50.84101734,-9.39348782,21.46887307,0.072782000000000,0.076959000000000,0.081236000000000,0.087037000000000,0.096926000000000,0.104598000000000,0.108087000000000,0.110617000000000,0.114663000000000,0.120054000000000,0.131179000000000,0.148650000000000,0.171872000000000,0.201417000000000,0.232522000000000,0.253153000000000,0.257444000000000,0.247175000000000,0.224052000000000,0.194893000000000,0.166363000000000,0.146641000000000,0.137801000000000,0.133821000000000,0.131029000000000,0.130580000000000,0.132970000000000,0.139542000000000,0.149995000000000,0.154939000000000,0.159449000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-17,MOSSY GOLD,159,145,115,60.55509257,0.87149668,17.35564437,0.137222000000000,0.147943000000000,0.155177000000000,0.165979000000000,0.181423000000000,0.193440000000000,0.197099000000000,0.199640000000000,0.202747000000000,0.208927000000000,0.220333000000000,0.237018000000000,0.257216000000000,0.278865000000000,0.298144000000000,0.311684000000000,0.320257000000000,0.323146000000000,0.323524000000000,0.322128000000000,0.319983000000000,0.316688000000000,0.313696000000000,0.311704000000000,0.309927000000000,0.307874000000000,0.305553000000000,0.303273000000000,0.301420000000000,0.298471000000000,0.296951000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-18,FOGGY BEACH,178,163,131,67.56967080,0.82961529,18.08288590,0.174528000000000,0.195023000000000,0.204781000000000,0.219904000000000,0.241028000000000,0.257556000000000,0.262424000000000,0.265687000000000,0.269665000000000,0.276410000000000,0.291716000000000,0.312710000000000,0.337233000000000,0.363856000000000,0.387333000000000,0.402914000000000,0.412379000000000,0.416488000000000,0.418482000000000,0.417959000000000,0.416358000000000,0.412218000000000,0.407443000000000,0.403524000000000,0.399778000000000,0.396664000000000,0.393590000000000,0.389699000000000,0.387295000000000,0.383427000000000,0.381047000000000
HARMONY/ATMOSPHERIC COLORS,PPG11-19,DISTANT VALLEY,196,181,153,74.23330758,1.25120350,15.41418021,0.237858000000000,0.278676000000000,0.293170000000000,0.310091000000000,0.334537000000000,0.353013000000000,0.358818000000000,0.362602000000000,0.366869000000000,0.374140000000000,0.389579000000000,0.409707000000000,0.433026000000000,0.456910000000000,0.477410000000000,0.492912000000000,0.505536000000000,0.514367000000000,0.518651000000000,0.519126000000000,0.519223000000000,0.516355000000000,0.511731000000000,0.508174000000000,0.505109000000000,0.501929000000000,0.498977000000000,0.494914000000000,0.492810000000000,0.488974000000000,0.486513000000000
